ID,GBM_2,GBM_5,GBM_3,GBM_4,GBM_grid_4,GBM_grid_2,GBM_grid_3,GBM_1,GBM_grid_1,GBM_grid_5,XRT_1,DRF_1,DL_1,GLM_1
27930,0.99923,0.9971,0.99904,0.99841,0.99916,0.99976,0.99987,0.99756,0.99979,0.99895,1,0.998,0.99803,0.97983
18229,0.97905,0.95795,0.98179,0.93299,0.99865,0.96872,0.96593,0.99093,0.99372,0.99084,1,0.92,0.99824,0.93947
5097,0.78429,0.84242,0.8183,0.78373,0.98087,0.81969,0.86997,0.95799,0.9014,0.90256,0.98275,0.97889,0.98754,0.92259
32686,0.96508,0.94526,0.94704,0.93575,0.8598,0.96907,0.96874,0.93739,0.89273,0.84422,0.96494,0.96373,0.94301,0.96135
14696,0.99915,0.99829,0.99897,0.99821,0.99798,0.99935,0.99845,0.99883,0.99732,0.99949,1,1,0.9992,0.99405
19448,0.87161,0.93828,0.90225,0.84304,0.87636,0.94744,0.90853,0.92805,0.93696,0.7733,0.82052,0.74535,0.9715,0.90044
24594,0.9997,0.99911,0.99953,0.99978,0.99947,0.99941,0.99975,0.99868,0.9982,0.99948,0.99993,1,0.99957,0.98165
33271,0.99624,0.99136,0.98657,0.97833,0.99974,0.99498,0.99841,0.99053,0.95851,0.98631,0.97674,0.9756,0.99778,0.95098
22740,0.99921,0.99944,0.9986,0.99798,0.99871,0.9996,0.99835,0.99818,0.99956,0.99973,1,0.98,0.99862,0.98298
39852,0.9446,0.95727,0.99213,0.94056,0.91938,0.97295,0.97025,0.96273,0.98021,0.90843,0.98455,0.86061,0.9678,0.90908
35286,0.98385,0.97955,0.9887,0.9688,0.98194,0.98055,0.98498,0.98226,0.97162,0.96114,0.98081,0.94623,0.94137,0.94968
1202,0.98424,0.98167,0.97058,0.94092,0.96073,0.95611,0.93018,0.96321,0.9756,0.93227,0.97205,0.87163,0.9793,0.90087
15930,0.9264,0.94323,0.89541,0.8742,0.79994,0.96176,0.89696,0.90182,0.8934,0.89413,0.90494,0.87521,0.89419,0.98917
25954,0.99423,0.99884,0.99523,0.9977,0.99469,0.99754,0.99615,0.99929,0.99643,0.99889,0.98,0.98,0.99999,1
19240,0.98415,0.96428,0.95403,0.98978,0.96083,0.98218,0.97796,0.96625,0.93755,0.92677,0.91048,0.91649,0.88594,0.93892
98,0.94986,0.96276,0.92254,0.96379,0.89137,0.95166,0.91861,0.94219,0.70337,0.89123,0.9319,0.951,0.95376,0.92502
3545,0.99707,0.99832,0.99833,0.99985,0.99759,0.99801,0.9995,0.99877,0.99691,0.99986,1,1,0.99789,0.99519
2552,0.865,0.86165,0.79061,0.79977,0.86132,0.92366,0.7963,0.88837,0.81055,0.91597,0.91897,0.88519,0.81992,0.96988
2206,0.95119,0.95077,0.9538,0.961,0.90235,0.95571,0.96152,0.95826,0.92425,0.86488,0.95149,0.92126,0.96012,0.94847
22973,0.99971,0.99979,0.99934,0.99869,0.99941,0.99991,0.99996,0.99979,0.99958,0.99994,1,1,0.99995,0.99731
29004,0.96798,0.98658,0.98983,0.9944,0.98617,0.95183,0.99722,0.99711,0.95052,0.99687,0.97253,0.99534,0.95486,0.91788
32786,0.98947,0.98149,0.94983,0.98544,0.95576,0.96423,0.95715,0.98092,0.93606,0.95089,1,0.964,0.99545,0.96851
23711,0.99516,0.99802,0.99606,0.99867,0.99923,0.99534,0.99603,0.99876,0.99894,0.99776,0.99932,0.99627,0.97886,0.97829
30029,0.99887,0.99757,0.99463,0.99548,0.99812,0.99504,0.9901,0.99949,0.99087,0.99888,1,1,0.99793,0.94834
8035,0.95748,0.98038,0.9733,0.95317,0.94555,0.97228,0.96842,0.98795,0.90151,0.93368,0.99,0.93714,0.97826,0.90096
32285,0.98284,0.93261,0.99611,0.9987,0.94722,0.99515,0.97941,0.98808,0.94468,1,1,0.98,0.97446,0.95837
26634,0.92929,0.86045,0.84298,0.94664,0.90056,0.93956,0.85764,0.85636,0.86915,0.88213,0.97272,0.97132,0.76926,0.96443
33174,0.99115,0.99809,0.99602,0.99707,0.99813,0.98995,0.99995,0.99177,0.98932,0.99824,0.9984,0.99479,0.94951,0.96967
10190,0.99461,0.99807,0.99782,0.98956,0.97613,0.99422,0.98682,0.98663,0.96734,0.99146,0.98,0.99414,0.99242,0.98091
1376,0.99791,0.98451,0.97733,0.97085,0.99478,0.98594,0.99693,0.97359,0.98114,0.9841,0.96506,0.98503,0.94558,0.9281
46143,0.99778,0.99475,0.99081,0.99768,0.99451,0.99309,0.98894,0.99472,0.99319,0.99945,0.98174,0.94308,0.98919,0.97911
33922,0.97009,0.98068,0.96228,0.97195,0.97119,0.97424,0.96604,0.98967,0.91034,0.99498,0.98101,0.98563,0.99126,0.97415
42758,0.99194,0.99535,0.99443,0.99573,0.99654,0.99949,0.99242,0.99962,0.98879,0.99871,1,1,0.98155,0.96359
30509,0.96007,0.99519,0.99316,0.99818,0.97124,0.98681,0.99166,0.99478,0.98138,0.98697,0.99585,0.93872,0.94193,0.9843
34420,0.98962,0.9908,0.97841,0.99653,0.96121,0.98994,0.97282,0.99576,0.9883,0.96848,0.97833,0.95327,0.98296,0.93621
8979,0.97471,0.98003,0.98105,0.96368,0.98694,0.98388,0.98115,0.98124,0.99814,0.99264,0.99191,0.97419,0.95186,0.94836
12475,0.97889,0.97035,0.95368,0.96029,0.98138,0.95801,0.9688,0.94234,0.99391,0.92426,0.94902,0.92856,0.90736,0.94645
42060,0.99434,0.9877,0.99253,0.99008,0.99846,0.99303,0.99068,0.99133,0.99829,0.99965,1,1,0.9752,0.94839
5618,0.99927,0.99917,0.99922,0.9982,0.99398,0.99972,0.99237,0.99978,0.99063,0.99985,1,0.98245,0.99729,0.96652
32645,0.99965,0.99989,0.99831,0.99945,0.99941,0.9992,0.99906,0.99993,0.99999,0.99874,1,0.98,0.99899,0.99816
41633,0.97206,0.99392,0.95721,0.97104,0.97588,0.98786,0.96801,0.95408,0.89415,0.91654,0.98,0.937,0.98677,0.95099
35987,0.99981,0.99872,0.99751,0.99882,0.99613,0.99929,0.99885,0.99662,0.99586,0.99915,1,1,0.99952,0.98231
25492,0.9932,0.99737,0.99163,0.99921,0.95238,0.99692,0.99032,0.99299,0.99843,0.99432,1,0.96182,0.95897,0.89879
46813,0.99995,0.97888,0.97794,0.99892,0.96328,0.96951,0.90132,0.9443,0.97682,0.92554,1,0.98467,0.96853,0.91525
8915,0.91364,0.93546,0.88729,0.90324,0.90072,0.94995,0.86533,0.84281,0.9757,0.94606,0.97689,0.89458,0.98791,0.9
22250,0.99742,0.99519,0.99669,0.99525,0.99689,0.99656,0.99659,0.99701,0.98754,0.99674,1,0.99959,0.99848,0.97742
43395,0.99891,0.9991,0.99922,0.99763,0.99533,0.99557,0.99974,0.99906,1,0.9994,1,0.98,0.9936,0.9823
35036,0.98259,0.98891,0.98407,0.9914,0.97534,0.98568,0.98256,0.9778,0.9955,0.99911,0.99736,0.97039,0.94081,0.96715
46527,0.99631,0.99673,0.99645,0.99109,0.99849,0.99472,0.99953,0.99873,0.99793,0.99115,0.98,0.97,0.99184,0.92964
11024,0.99932,0.99918,0.99769,0.99832,0.99776,0.99835,0.99871,0.99989,0.99979,0.99915,1,1,0.99503,0.99072
5261,0.99936,0.99611,0.9981,0.99811,0.99717,0.99527,0.99656,0.99701,0.99497,0.99959,0.99972,0.99901,0.99133,0.96785
6224,0.99927,0.99832,0.99926,0.99851,0.99932,0.99977,0.99821,0.99818,0.99834,0.99868,1,0.99,0.99996,0.97764
26388,0.98246,0.98951,0.99519,0.88173,0.95235,0.95282,0.99897,0.92443,0.92789,0.91571,0.94667,0.96,0.96435,0.89886
11661,0.87586,0.88805,0.82357,0.83598,0.78388,0.93962,0.8815,0.8718,0.9244,0.76277,0.93739,0.7607,0.83687,0.9828
35964,0.92573,0.94395,0.93725,0.94157,0.92115,0.95323,0.95694,0.93543,0.95455,0.98209,0.9755,0.9642,0.93677,0.93701
20413,0.98408,0.97538,0.97067,0.98613,0.9784,0.98504,0.96747,0.94945,0.98865,0.97542,0.95908,0.99817,0.92482,0.93157
20711,0.8905,0.9842,0.92453,0.92017,0.95389,0.90955,0.77011,0.95988,0.87668,0.92496,0.89767,0.84441,0.90125,0.98134
26164,0.99446,0.99275,0.99344,0.9878,0.98081,0.99503,0.9932,0.99316,0.99512,0.99549,0.99789,0.99697,0.97235,0.96357
47427,0.99247,0.98241,0.99018,0.98187,0.95007,0.98631,0.96441,0.99334,0.94998,0.95675,0.99538,0.984,0.98176,0.90379
2051,0.98937,0.98855,0.99248,0.98983,0.99438,0.98693,0.98514,0.9903,0.99968,0.99417,1,0.99789,0.98713,0.96776
41880,0.9786,0.96703,0.98566,0.97293,0.97701,0.9697,0.97929,0.99214,0.96821,0.98522,0.99101,0.99366,0.99906,0.95371
44923,0.94844,0.91324,0.93187,0.87371,0.90702,0.95066,0.9057,0.89674,0.95132,0.90847,0.94788,0.98868,0.96557,0.90606
14485,0.98894,0.93822,0.89369,0.92201,0.91958,0.95868,0.90525,0.94506,0.88228,0.94607,0.95388,0.8301,0.93018,0.99257
47523,0.9991,0.99629,0.97707,0.98374,0.99124,0.99196,0.99333,0.99433,0.98258,0.99935,1,0.96108,0.99558,0.99442
47811,0.96914,0.99086,0.99625,0.99796,0.96649,0.97761,0.97872,0.97669,0.96959,0.94895,0.98945,0.92262,0.94175,0.96756
35664,0.99606,0.99349,0.99824,0.99837,0.99826,0.99421,0.99225,0.99703,0.99771,0.99646,0.99708,0.99733,0.97588,0.97191
17312,0.9999,0.99975,0.99994,0.99975,0.99896,0.99987,0.99977,0.99974,0.99963,0.99954,1,1,0.99991,0.95858
47598,0.99946,0.99946,0.99973,0.99845,0.99353,0.99986,0.99893,0.99678,0.99995,0.99946,0.99935,1,0.99981,0.98973
21342,0.99969,0.99926,0.99931,0.9987,0.99713,0.99951,0.99984,0.99873,0.99983,0.9975,0.99993,1,0.9997,0.9904
31206,0.97825,0.96366,0.98348,0.97351,0.97258,0.97349,0.96784,0.95527,0.98894,0.98149,0.99327,0.9377,0.95141,0.94935
18006,0.98752,0.98472,0.98608,0.98682,0.99105,0.98552,0.98385,0.97192,0.96217,0.96839,0.98671,0.99368,0.9857,0.91439
25761,0.97004,0.97067,0.97809,0.99297,0.99979,0.98111,0.95363,0.99885,0.98006,0.93684,0.99,0.94727,0.95367,0.90622
3798,0.99529,0.99555,0.99489,0.99395,0.99229,0.99362,0.99742,0.99366,0.99714,0.99981,0.99965,0.98252,0.99058,0.9656
38049,0.98512,0.95555,0.99184,0.90661,0.95161,0.95451,0.98197,0.96977,0.98194,0.89343,0.93667,0.88333,0.88777,0.91503
28419,0.99966,0.99946,0.99915,0.99866,0.99857,0.99979,0.99938,0.99809,0.9998,0.99908,1,1,0.99472,0.99241
32462,0.9867,0.99435,0.98841,0.9989,0.9681,0.99233,0.97058,0.98462,0.97992,0.99999,0.96467,0.98053,0.89543,0.91721
4076,0.99955,0.99984,0.99974,0.99917,0.99978,0.9999,0.99998,0.99946,0.99923,0.9997,1,1,0.99989,0.99426
46606,0.99868,0.99354,0.98874,0.9635,0.97054,0.99396,0.99911,0.9947,0.97448,0.98939,0.98,0.98,0.99126,0.91506
46105,0.99981,0.99937,0.9991,0.99892,0.99963,0.99977,0.99999,0.99883,0.99956,0.99964,1,1,0.99975,0.98641
11086,0.99457,0.98791,0.98914,0.97466,0.98838,0.97742,0.99976,0.99041,0.99785,0.95576,0.96929,0.94964,0.96947,0.92713
39791,0.99959,0.99927,0.99806,0.99839,0.99912,0.99859,0.99911,0.99406,0.99827,0.99051,1,1,0.99991,0.99897
13404,0.95446,0.93033,0.95268,0.99154,0.99839,0.95909,0.97014,0.96079,0.96007,0.80475,0.98606,0.93172,0.87406,0.93627
39770,0.98386,0.99243,0.98481,0.97837,0.9716,0.97666,0.99714,0.98111,0.95661,0.99425,0.99498,0.96061,0.97372,0.9741
38267,0.97666,0.96621,0.98141,0.9814,0.99292,0.95705,0.93271,0.95341,0.9416,0.9739,0.97519,0.98136,0.99983,0.90039
33167,0.99984,0.99985,0.99979,0.99951,0.99952,0.99993,0.99993,0.99945,0.99976,0.99978,1,1,0.99991,0.99603
28117,0.99856,0.99661,0.99809,0.99718,0.99792,0.99605,0.99509,0.99491,0.99909,0.99918,1,1,0.99863,0.97778
48014,0.99835,0.99908,0.99933,0.99979,0.99626,0.9985,0.99968,0.99774,0.99965,0.99764,1,0.98,0.99793,0.99607
34871,0.99901,0.99629,0.99687,0.99542,0.99678,0.9945,0.99644,0.99437,0.99885,0.99794,1,0.99875,0.99593,0.99073
17229,0.99306,0.99272,0.98375,0.9897,0.96992,0.99196,0.98783,0.97113,0.98445,0.93957,0.98364,0.94008,0.98407,0.93717
23132,0.98348,0.98068,0.97416,0.98078,0.98495,0.98641,0.99081,0.99318,0.9691,0.98687,1,0.97615,0.9893,0.93026
7968,0.99896,0.99744,0.99906,0.99492,0.99438,0.99873,0.99839,0.99738,0.99984,0.9986,1,0.98311,0.99149,0.96463
27770,0.97389,0.96782,0.97655,0.98021,0.98426,0.97575,0.96137,0.9877,0.99712,0.94669,1,0.99293,0.97966,0.91999
243,0.98426,0.98166,0.98359,0.95282,0.99433,0.9769,0.9779,0.98565,0.98988,0.9174,0.9605,0.90051,0.9833,0.92849
25494,0.95153,0.9203,0.93848,0.8983,0.96005,0.94433,0.91445,0.9351,0.95157,0.91895,0.96935,0.99208,0.98175,0.93257
35748,0.99266,0.98177,0.99737,0.9819,0.93654,0.98419,0.97543,0.9855,0.99196,0.97235,0.99165,0.97383,0.97168,0.89882
38904,0.99594,0.99865,0.9913,0.9833,0.9791,0.98878,0.98234,0.99883,0.99829,0.95738,0.992,0.9774,0.93202,0.96084
17821,0.9988,0.9991,0.99898,0.99946,0.99991,0.99899,0.99798,0.99921,0.99557,0.99982,1,1,0.99915,0.98989
36051,0.97657,0.99819,0.99223,0.99902,0.92462,0.98134,0.99147,0.96438,0.93069,0.9793,0.98749,0.99362,0.96915,0.92968
13608,0.99756,0.99591,0.99584,0.99832,0.99864,0.99646,0.99509,0.99763,0.99711,0.99908,1,1,0.99804,0.9945
25102,0.99273,0.98369,0.99612,0.99631,0.99416,0.98649,0.99283,0.99837,0.96651,0.99759,1,0.9,0.98034,0.96232
22421,0.99827,0.99521,0.99797,0.99533,0.9973,0.99657,0.99463,0.99242,0.99771,0.99064,0.99562,0.99977,0.99573,0.98057
9619,0.9632,0.95531,0.97851,0.99929,0.96506,0.97014,0.97636,0.9678,0.94655,0.95769,0.97978,0.95572,0.96907,0.91069
41662,0.95775,0.96296,0.94965,0.94907,0.87294,0.94413,0.95134,0.91928,0.87438,0.96241,0.98874,0.9332,0.99744,0.90003
14431,0.99854,0.99374,0.99569,0.97247,0.98725,0.99876,0.99882,0.99508,0.99942,0.96647,0.9875,0.96563,0.96061,0.90956
43980,0.99989,0.99748,0.99776,0.99586,0.9962,0.99951,0.99905,0.99823,0.99627,0.99998,1,1,0.9992,0.97734
15073,0.97604,0.96995,0.99083,0.92741,0.96506,0.94727,0.95699,0.96328,0.90692,0.955,0.98,0.99417,0.99445,0.90033
32688,0.98906,0.98898,0.98867,0.98971,0.99918,0.98465,0.98139,0.99905,0.9704,0.96476,0.99583,0.97207,0.98765,0.90798
6199,0.99553,0.99604,0.99273,0.99882,0.9871,0.99592,0.99854,0.99412,0.99312,0.99203,0.99608,0.99083,0.95601,0.98861
34655,0.96272,0.96993,0.95895,0.92774,0.9871,0.93943,0.94719,0.96398,0.90437,0.91142,0.95238,0.9969,0.95287,0.91751
21344,0.95886,0.95321,0.97127,0.97458,0.96859,0.94657,0.9829,0.94862,0.99495,0.88399,0.98628,0.90343,0.95275,0.93131
14329,0.99972,0.99858,0.99825,0.9973,0.99839,0.99963,0.9988,0.99856,0.9965,0.99935,1,1,0.9998,0.98003
5831,0.97,0.911,0.90007,0.96827,0.96152,0.94626,0.96473,0.9965,0.95636,0.94379,0.96179,0.93382,0.92992,0.93232
6722,0.98584,0.98494,0.97367,0.97377,0.98354,0.98142,0.9839,0.99337,0.96264,0.96462,0.992,0.98242,0.98134,0.90723
292,0.99913,0.96972,0.98163,0.96547,0.95072,0.98276,0.97055,0.9592,0.95065,0.91982,0.98669,0.95668,0.96,0.95513
32604,0.99753,0.99794,0.99937,0.99928,0.99433,0.99628,0.99672,0.99879,0.9794,0.99626,1,0.98513,0.99295,0.97288
39136,0.99954,0.99915,0.99814,0.99873,0.99876,0.99953,0.99897,0.99658,0.991,0.99903,1,0.99946,0.9993,0.97577
10777,0.99964,0.99988,0.99846,0.99892,0.99863,0.99867,0.99791,0.9999,0.99969,0.99818,1,1,0.99977,0.99917
3782,0.99338,0.99515,0.9944,0.9922,0.99427,0.99352,0.99522,0.99227,0.99455,0.99573,0.99965,0.99661,0.98981,0.96495
3515,0.9983,0.96983,0.99487,0.98308,0.97127,0.98507,0.97865,0.98689,0.96803,0.99334,0.98,0.98571,0.87513,0.95986
11829,0.99081,0.99119,0.99366,0.98919,0.99439,0.99094,0.99288,0.98739,0.9861,0.98201,0.98715,0.98417,0.99907,0.96778
14422,0.99514,0.95972,0.99065,0.93898,0.97357,0.98455,0.97048,0.99528,0.97102,0.96763,0.96939,0.93,0.99096,0.95419
28188,0.97431,0.99477,0.98107,0.99876,0.98117,0.97893,0.99433,0.99942,0.92558,0.99161,0.98182,0.97778,0.96319,0.91575
6046,0.91393,0.92252,0.93117,0.98244,0.97304,0.9455,0.9157,0.98889,0.97654,0.96439,0.9865,0.85378,0.98287,0.90555
35831,0.96706,0.94416,0.95634,0.98309,0.99725,0.94415,0.973,0.98519,0.98703,0.99718,0.9744,0.94224,0.9371,0.92854
13992,0.99912,0.99852,0.9993,0.99988,0.99656,0.99893,0.99869,0.99959,0.99824,0.99985,1,1,0.9935,0.97034
44130,0.99925,0.99953,0.99991,0.99811,0.99798,0.99965,0.99951,0.99791,0.99954,0.9985,1,0.999,0.99739,0.97608
19823,0.99661,0.99615,0.99383,0.98388,0.9834,0.99091,0.98929,0.99465,0.98935,0.98668,0.99139,0.94036,0.95156,0.95575
35659,0.99903,0.99968,0.99941,0.9993,0.99601,0.99897,0.99786,0.99974,0.99725,0.99999,1,0.98,0.98832,0.97157
7697,0.99982,0.99959,0.99921,0.99933,0.99967,0.99991,0.99981,0.99966,0.99948,0.99949,1,1,0.99985,0.98408
37432,0.96492,0.95493,0.9596,0.93188,0.95405,0.98219,0.96557,0.9754,0.99576,0.9501,0.95507,0.99784,0.93208,0.9521
14614,0.993,0.99765,0.9992,0.99712,0.97777,0.99781,0.98888,0.9993,0.98703,0.99991,0.98,1,0.90309,0.90541
19813,0.9978,0.99309,0.99574,0.99638,0.99469,0.99591,0.99583,0.99584,0.99667,0.99366,0.97896,0.99562,0.99933,0.98814
14608,0.99454,0.99159,0.99626,0.98658,0.98421,0.99212,0.99374,0.99589,0.98919,0.98456,1,0.99693,0.99732,0.97271
37749,0.99928,0.99921,0.99666,0.99949,0.99097,0.99777,0.99441,0.99529,0.99139,0.99978,1,0.98,0.98386,0.99433
22072,0.95557,0.9485,0.93802,0.92657,0.89059,0.96741,0.95795,0.93124,0.98387,0.85853,0.9515,0.87559,0.96651,0.95304
6118,0.96825,0.9721,0.98086,0.99457,0.95721,0.96,0.95642,0.95395,0.99124,0.99497,0.98363,0.94633,0.91443,0.89892
46481,0.96623,0.95872,0.96512,0.97743,0.96315,0.9744,0.9307,0.95132,0.95526,0.96107,0.96892,0.9323,0.97711,0.99586
1317,0.98994,0.99764,0.98772,0.98254,0.99737,0.99174,0.98455,0.95594,0.94946,0.99723,1,0.98532,0.9707,0.93391
15055,0.98558,0.98587,0.98363,0.98866,0.99373,0.98513,0.99168,0.98979,0.97848,0.94916,0.99696,0.99646,0.99907,0.96237
22117,0.98695,0.99337,0.9807,0.94157,0.99207,0.98853,0.95139,0.9687,0.98137,0.89162,0.87907,0.83524,0.99739,0.89934
42542,0.97851,0.95907,0.96563,0.99196,0.97899,0.99051,0.97023,0.93315,0.95944,0.94904,0.93245,0.91837,0.94007,0.95937
35346,0.95601,0.9156,0.9572,0.86656,0.92823,0.94589,0.91869,0.93257,0.98543,0.95333,0.93412,0.84491,0.94205,0.91716
23105,0.99626,0.98669,0.98871,0.98809,0.96259,0.99236,0.9821,0.9794,0.98723,0.98081,0.99322,0.97295,0.97382,0.96476
3393,0.99649,0.99126,0.98191,0.99979,0.99965,0.99387,0.99939,0.99701,0.97885,0.98697,0.98606,0.98,0.87026,0.8999
4804,0.96441,0.94001,0.94128,0.95532,0.96779,0.96212,0.96846,0.94783,0.94813,0.84831,0.93059,0.89003,0.96531,0.95384
21204,0.94828,0.94587,0.99019,0.9673,0.99809,0.94301,0.94196,0.90888,0.95397,0.92606,0.99579,0.91235,0.92527,0.93482
20453,0.99727,0.99672,0.99738,0.99654,0.99808,0.99624,0.99736,0.99207,0.98998,0.99872,0.99333,0.99474,0.9801,0.93819
33614,0.98903,0.98321,0.9211,0.97958,0.85416,0.92587,0.99048,0.95093,0.84846,0.98752,0.98622,0.92356,0.97686,0.89977
31174,0.99701,0.99892,0.9989,0.99905,0.98773,0.99037,0.99757,0.99904,0.99775,0.99465,1,0.97256,0.98407,0.98829
27642,0.94181,0.95163,0.9393,0.94858,0.98605,0.95613,0.94754,0.96036,0.99331,0.86926,0.9624,0.94194,0.95976,0.9468
36108,0.99948,0.99977,0.99991,0.99885,0.99971,0.99987,0.99964,0.99899,0.99607,0.99792,1,1,0.99956,0.98135
43303,0.96781,0.97489,0.92618,0.97321,0.9539,0.95284,0.94528,0.9769,0.89576,0.94664,0.95344,0.99349,0.95564,0.89889
16605,0.98417,0.96224,0.97935,0.9781,0.98849,0.97101,0.97891,0.97289,0.9625,0.96707,0.98,0.96,0.91641,0.8987
39467,0.99921,0.99873,0.99869,0.99641,0.99942,0.99966,0.99925,0.99841,0.99903,0.99414,0.9994,1,0.99935,0.98458
28299,0.9993,0.99984,0.99943,0.99927,0.99905,0.99982,0.99909,0.99964,0.99972,0.99996,1,1,0.99316,0.98797
34113,0.99964,0.99998,0.99849,0.99834,0.9971,0.99904,0.99999,0.99961,0.99215,0.99934,1,1,0.9982,0.99716
26257,0.99507,0.99224,0.99298,0.99363,0.99336,0.99263,0.98833,0.99223,0.99474,0.9959,1,0.99505,0.99095,0.93748
38382,0.99454,0.99736,0.99251,0.99698,0.99791,0.99645,0.99306,0.99901,0.99256,0.97141,1,0.91533,0.84941,0.96931
28637,0.96878,0.96518,0.94073,0.88374,0.89369,0.9651,0.98875,0.99545,0.86661,0.97248,0.99068,0.93067,0.98158,0.91514
5916,0.98397,0.97542,0.97395,0.98969,0.97874,0.94,0.98502,0.99947,0.9734,0.98858,0.93435,0.96775,0.99998,0.89921
17250,0.99843,0.99855,0.99635,0.98973,0.99993,0.99854,0.99579,0.99972,0.9823,0.98264,0.99805,0.99802,0.99958,0.99193
14235,0.94975,0.9656,0.94958,0.9131,0.8561,0.98139,0.90911,0.93445,0.86074,0.92654,0.93528,0.89089,0.90156,0.98522
17722,0.99322,0.99327,0.99449,0.99103,0.9876,0.98006,0.98992,0.9932,0.95261,0.98574,0.99742,0.99249,0.97862,0.94731
20155,0.99912,0.99922,0.99965,0.99912,0.99978,0.99949,0.9998,0.99797,0.99797,0.99726,0.99933,0.97843,0.99968,0.97752
46444,0.97787,0.97756,0.9665,0.97375,0.98398,0.9758,0.96662,0.9815,0.94905,0.98863,0.98667,0.93216,0.96719,0.91484
28004,0.99761,0.9967,0.99581,0.99725,0.99917,0.99481,0.99809,0.998,0.98847,0.99612,0.98,1,0.94891,0.93276
15341,0.95915,0.95321,0.97127,0.97458,0.95875,0.94657,0.9829,0.94862,0.97105,0.88399,0.98628,0.91543,0.95271,0.93127
30443,0.99784,0.99273,0.99012,0.93516,0.96293,0.9665,0.99923,0.9648,0.99908,0.9675,0.99777,0.94741,0.96454,0.91145
23432,0.99934,0.99979,0.9998,0.999,0.99963,0.99976,0.99995,0.99845,0.99946,0.99981,0.99993,1,0.99988,0.99222
9584,0.98227,0.978,0.99865,0.98319,0.98845,0.98991,0.98713,0.97346,0.9503,0.97409,0.9,0.96578,0.9846,0.92987
26327,0.95773,0.97338,0.98038,0.99195,0.89731,0.9646,0.98724,0.94372,0.85881,0.98998,0.98733,0.94774,0.92973,0.90984
19639,0.95272,0.95226,0.94665,0.95357,0.89987,0.95661,0.95497,0.91789,0.9397,0.86474,0.99795,0.96437,0.95865,0.94301
14360,0.98839,0.97726,0.99129,0.98531,0.98218,0.9814,0.96443,0.96567,0.92668,0.94586,0.99797,0.9867,0.98076,0.92818
10483,0.99553,0.9962,0.99347,0.99328,0.99888,0.9948,0.99692,0.99444,0.99105,0.99433,0.99993,0.98532,0.99824,0.99126
13555,0.91705,0.97267,0.96868,0.99925,0.97005,0.96197,0.95609,0.97587,0.94638,0.98283,0.96342,0.96089,0.99119,0.90175
8805,0.99718,0.9682,0.99709,0.99448,0.9724,0.99606,0.96673,0.99706,0.97793,0.97648,1,0.93,0.94118,0.92437
3140,0.99567,0.99665,0.99842,0.99614,0.99697,0.99711,0.99741,0.9976,0.99223,0.9985,0.99971,0.99982,0.99887,0.98521
37686,0.98834,0.97179,0.98227,0.9665,0.97385,0.99095,0.98169,0.96357,0.99468,0.96281,0.98959,0.99122,0.97905,0.94162
20038,0.89374,0.91889,0.92751,0.91521,0.89741,0.94089,0.8767,0.94751,0.941,0.93787,0.97523,0.87267,0.81964,0.97654
15662,0.97367,0.95575,0.95247,0.95333,0.95841,0.97969,0.96531,0.96311,0.93983,0.91996,0.98879,0.99216,0.98112,0.92596
8204,0.99958,0.99826,0.99644,0.9987,0.9998,0.9991,0.99515,0.9959,0.99353,0.99771,1,0.97692,0.99755,0.9408
19954,0.99958,0.99827,0.99789,0.99873,0.9991,0.99877,0.99992,0.99937,0.99365,0.99992,1,0.98,0.99116,0.9667
41512,0.99995,0.99979,0.99979,0.99994,0.99973,0.99982,0.99985,0.99945,0.9998,0.99796,1,1,0.99988,0.99397
29766,0.98371,0.941,0.9742,0.92888,0.95115,0.96083,0.97009,0.95191,0.89355,0.82133,0.97694,0.87811,0.96973,0.95237
5528,0.99813,0.99917,0.99618,0.98756,0.99072,0.99301,0.99175,0.98105,0.97918,0.99247,0.9607,0.9795,0.99397,0.96564
7881,0.99902,0.99894,0.99977,0.99954,0.99598,0.99882,0.99944,0.99936,0.9994,0.99999,1,0.98,0.99756,0.99754
31310,0.99788,0.99878,0.99926,0.99651,0.99735,0.99888,0.99997,0.99938,0.99696,0.9995,1,1,0.9997,0.99299
42974,0.97528,0.97161,0.95129,0.9337,0.96228,0.94435,0.94615,0.90202,0.98428,0.88672,0.99257,0.99503,0.92241,0.93185
16850,0.97903,0.99064,0.95159,0.93536,0.96134,0.98033,0.9678,0.88992,0.97689,0.89636,0.99231,0.78182,0.89294,0.8993
7842,0.99925,0.99983,0.9994,0.99875,0.99905,0.99928,0.99968,0.99874,0.99862,0.99895,1,1,0.99891,0.98577
65,0.99584,0.99154,0.99826,0.98542,0.97938,0.99097,0.986,0.99028,0.97434,0.99617,0.99232,0.97484,0.97326,0.9549
7235,0.99929,0.99437,0.9784,0.98073,0.99242,0.99128,0.98338,0.99008,0.99359,0.99176,0.99907,0.96907,0.99607,0.98787
4580,0.99239,0.9899,0.99276,0.97992,0.99487,0.98956,0.98491,0.97554,0.997,0.97657,0.97817,0.97731,0.99154,0.95152
16811,0.99963,0.99645,0.99714,0.99713,0.99931,0.99562,0.99673,0.99595,0.9964,0.99746,1,1,0.99394,0.98337
11539,0.99917,0.99712,0.99762,0.99216,0.99965,0.99636,0.99928,0.9978,0.99696,0.99621,1,0.989,0.99962,0.99532
